1	1	0.0
1	48	0.8888888888888888
1	239	0.8888888888888888
1	364	0.75
1	588	0.8888888888888888
1	594	0.8888888888888888
1	595	0.75
1	596	0.75
1	616	0.8888888888888888
1	661	0.8888888888888888
1	783	0.8888888888888888
1	1007	0.8333333333333334
1	1010	0.8888888888888888
1	1014	0.8888888888888888
1	1018	0.8
1	1022	0.8888888888888888
1	1023	0.8888888888888888
1	1024	0.875
1	1025	0.75
1	1026	0.8
1	1028	0.8888888888888888
1	1029	0.8888888888888888
1	1030	0.8888888888888888
1	1032	0.8888888888888888
1	1033	0.8888888888888888
1	1282	0.75
1	1298	0.8888888888888888
1	1367	0.8888888888888888
1	1566	0.8888888888888888
1	1907	0.75
1	1920	0.8333333333333334
1	2015	0.8333333333333334
1	2016	0.8333333333333334
1	2018	0.8888888888888888
1	2033	0.8888888888888888
1	2038	0.8571428571428572
1	2043	0.8
1	2052	0.8
1	2057	0.8333333333333334
1	2078	0.8888888888888888
1	2080	0.75
1	2081	0.75
1	2085	0.8888888888888888
1	2087	0.8888888888888888
1	2090	0.8888888888888888
1	2092	0.875
1	2096	0.75
1	2099	0.8888888888888888
1	2137	0.8888888888888888
1	2294	0.8888888888888888
1	2355	0.5714285714285714
1	2566	0.8
1	2687	0.8888888888888888
1	2761	0.8888888888888888
1	2797	0.8888888888888888
1	3034	0.8888888888888888
1	3114	0.5714285714285714
1	3159	0.8888888888888888
1	3287	0.875
1	3615	0.875
1	3759	0.6666666666666667
1	3775	0.8333333333333334
1	3776	0.8571428571428572
1	3964	0.875
1	4016	0.8888888888888888
1	4154	0.8
1	4306	0.8888888888888888
1	4366	0.8888888888888888
1	4446	0.8888888888888888
1	4886	0.5714285714285714
1	5109	0.875
1	5218	0.8888888888888888
1	5444	0.75
1	5651	0.8
1	6093	0.8888888888888888
1	6251	0.8888888888888888
1	6377	0.75
1	6405	0.8888888888888888
1	7228	0.875
1	8360	0.8888888888888888
1	8525	0.8
1	8907	0.8888888888888888
1	8961	0.75
1	8965	0.8888888888888888
1	27660	0.8888888888888888
1	31193	0.8888888888888888
1	37729	0.8888888888888888
1	37830	0.8888888888888888
1	38038	0.8888888888888888
1	40339	0.8888888888888888
1	42734	0.8888888888888888
1	45074	0.875
1	47264	0.8888888888888888
1	50872	0.75
1	54272	0.8888888888888888
1	55442	0.8888888888888888
1	55768	0.8888888888888888
1	55995	0.8888888888888888
1	55999	0.8888888888888888
1	60069	0.8888888888888888
2	2	0.0
2	34	0.8888888888888888
2	141	0.8888888888888888
2	186	0.8888888888888888
2	224	0.8888888888888888
2	260	0.8888888888888888
2	500	0.8888888888888888
2	588	0.8888888888888888
2	596	0.8888888888888888
2	765	0.8333333333333334
2	1111	0.8888888888888888
2	1210	0.8888888888888888
2	1246	0.8888888888888888
2	1302	0.8888888888888888
2	1526	0.8571428571428572
2	1702	0.8333333333333334
2	1704	0.8888888888888888
2	1748	0.8888888888888888
2	2018	0.8888888888888888
2	2021	0.8888888888888888
2	2088	0.8888888888888888
2	2116	0.8888888888888888
2	2162	0.875
2	2193	0.8888888888888888
2	2253	0.8888888888888888
2	2291	0.8888888888888888
2	2297	0.8888888888888888
2	2373	0.875
2	2384	0.8888888888888888
2	2431	0.8888888888888888
2	2628	0.8888888888888888
2	2640	0.8888888888888888
2	2882	0.8888888888888888
2	3034	0.8888888888888888
2	3086	0.8
2	3105	0.8888888888888888
2	3108	0.8888888888888888
2	3156	0.8888888888888888
2	3448	0.8888888888888888
2	3489	0.8888888888888888
2	4275	0.8571428571428572
2	4367	0.8888888888888888
2	4896	0.8888888888888888
2	4993	0.8888888888888888
2	5064	0.8888888888888888
2	5159	0.875
2	5265	0.8888888888888888
2	5334	0.8571428571428572
2	5378	0.8888888888888888
2	5388	0.8888888888888888
2	5528	0.8888888888888888
2	5618	0.8888888888888888
2	5679	0.8888888888888888
2	5816	0.8888888888888888
2	5952	0.8888888888888888
2	6299	0.8888888888888888
2	7147	0.8888888888888888
2	7153	0.8888888888888888
2	7292	0.875
2	7302	0.8888888888888888
2	8939	0.8571428571428572
2	27772	0.875
2	34072	0.8888888888888888
2	40851	0.75
2	41566	0.75
2	45208	0.8888888888888888
2	46335	0.8888888888888888
2	46972	0.8888888888888888
2	46976	0.8888888888888888
2	48082	0.8888888888888888
2	48394	0.8888888888888888
2	48593	0.8888888888888888
2	49274	0.8888888888888888
2	49649	0.8888888888888888
2	53974	0.8888888888888888
2	55995	0.8888888888888888
2	59501	0.8888888888888888
3	3	0.0
3	420	0.8571428571428572
3	909	0.8888888888888888
3	1083	0.8333333333333334
3	1095	0.8888888888888888
3	1837	0.6
3	1996	0.8333333333333334
3	2311	0.8888888888888888
3	3035	0.8571428571428572
3	3248	0.8888888888888888
3	3507	0.8888888888888888
3	4186	0.7142857142857143
3	5187	0.8888888888888888
3	5246	0.8333333333333334
3	5742	0.8
3	6101	0.8571428571428572
3	7369	0.8888888888888888
3	7416	0.8571428571428572
3	7560	0.8888888888888888
3	8482	0.8888888888888888
3	37477	0.8888888888888888
