movie_id tag_id tag_weight
1	7	0.0277626358209
1	13	0.0975936030048
1	25	0.123177614055
1	55	0.0801950347072
1	60	0.0331365717605
1	146	0.031023198495
1	326	0.437748696329
1	351	0.0254141075872
1	362	0.0322942180792
1	382	0.0716308450741
1	459	0.0618153772542
1	465	0.547703452679
1	501	0.031023198495
1	528	0.0314518643978
1	605	0.0507589990595
1	672	0.0410592046849
1	752	0.0615899927117
1	819	0.0416033804557
1	896	0.0742891160658
1	900	0.271539971285
1	1290	0.0480082739804
1	1925	0.0234947096137
1	2049	0.0480082739804
1	2119	0.214662579757
1	2293	0.153603734773
1	2481	0.0322178501576
1	4339	0.0369296283936
1	4342	0.0373699761081
1	4924	0.0331365717605
1	5289	0.0350563171271
1	6323	0.0316484963733
1	6535	0.0250149973609
1	6675	0.0384009336933
1	7705	0.0410592046849
1	10376	0.0326129757747
1	10420	0.0371445580329
1	10422	0.035983446656
1	11344	0.0326129757747
1	11477	0.0341675293457
1	14562	0.0351984869309
1	15045	0.0373699761081
1	15123	0.0480082739804
1	15170	0.0437748696329
2	13	0.185329266312
2	117	0.321368558988
2	146	0.265107332594
2	413	0.105193486939
2	438	0.249384105787
2	488	0.798859105442
2	742	0.102498302596
2	1224	0.0725409697374
2	1843	0.116956522436
2	1944	0.109384477793
2	2057	0.366877863586
2	2381	0.112117102955
2	2732	0.118506598874
2	5045	0.118506598874
2	9621	0.136750841035
2	10382	0.136750841035
2	10654	0.124692052894
2	14371	0.131414742276
3	380	0.483206283666
3	2724	0.538916437809
3	3196	0.551366462912
3	3242	0.566958529973
3	7444	1.23905328432
3	13668	0.644682536309
5	125	0.239524041434
5	747	0.228801824007
5	752	0.482454942908
5	1646	0.578564178167
5	2724	0.314367922056
5	4294	0.585462959027
5	4946	0.628735844111
5	4953	0.376064812847
6	351	0.0884787449331
6	528	0.109499083459
6	587	0.0874822709
6	638	0.122542880426
6	662	0.0939757757649
6	675	0.274064029446
6	1149	0.104215101845
6	1218	0.0911713048783
6	1277	0.176836776923
6	1974	0.125275703173
6	2393	0.127170241041
6	2538	0.0909582556601
6	3008	0.289682797247
6	3013	0.160618018337
6	4446	0.105909823718
6	5032	0.144841398623
6	6323	0.11018365404
6	6800	0.0743565842904
6	6988	0.116020981943
6	7052	0.134730240399
6	8891	0.106829215708
6	8982	0.139719076469
6	13128	0.155990657722
6	15248	0.130102879784
7	415	0.473446649371
7	747	0.762672746688
7	1222	0.163587557227
7	1260	0.191782217434
7	1608	0.176685516347
7	2983	0.188824133436
7	5614	0.167470400021
7	8994	0.250709875231
7	9479	0.250709875231
7	9679	0.240927027506
7	11630	0.390308639351
8	1224	1.19692600067
8	9074	2.10587387925
9	1277	1.19364824423
9	7891	1.80484388358
10	74	0.081468183556
10	110	0.102572776024
10	125	0.0898215155377
10	161	0.0935707441963
10	459	0.0907913353421
10	485	1.30176940088
10	634	0.097069924179
10	651	0.0755502625853
10	657	0.317104123656
10	977	0.122209930089
10	1023	0.0781231415455
10	1515	0.113678640337
10	1783	0.0846876259021
10	2577	0.115620762422
10	5843	0.141024304818
10	6800	0.062738367995
10	9015	0.107299890879
10	9816	0.107877497306
10	15227	0.122209930089
11	587	0.15746808762
11	651	0.161173893515
11	689	0.385270461835
11	779	0.727543298154
11	780	0.2807831839
11	892	0.211357004889
11	901	0.21637373505
11	6401	0.289112433007
11	7179	0.225496265711
11	8453	0.264580647321
11	8476	0.2807831839
11	10494	0.202863715879
12	42	0.750223598295
12	62	0.808506038302
12	944	0.817434926369
12	1452	0.933656625944
13	7751	4.51277775416
14	102	0.416481555973
14	499	0.21637373505
14	689	0.192635230918
14	779	0.485028865436
14	1188	0.244511980943
14	1482	0.300851850277
14	2462	0.481291702289
14	2955	0.169619653707
14	5534	0.221496403733
